%OpenBCI Raw EEG Data
%Number of channels = 8
%Sample Rate = 250 Hz
%Board = OpenBCI_GUI$BoardCytonSerial
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
225.0, -3763.497324406782, -1028.1355414552143, 9544.396048116214, -14448.324078121672, -187500.02235174447, -8133.822159030696, -2585.3368741675467, -413.44021718981475, 1.006, -0.008, 0.20400000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087131856611E9, 0.0, 2023-03-17 14:05:31.856
226.0, -3685.1321083464754, -933.4982554314441, 9620.011999608518, -14338.21938493483, -187500.02235174447, -8045.935099832428, -2484.7763758631204, -315.71839043121224, 1.006, -0.008, 0.20400000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087131856624E9, 0.0, 2023-03-17 14:05:31.856
227.0, -3706.20980336783, -928.6032233957319, 9636.462883527623, -14360.816998579145, -187500.02235174447, -8026.086750756115, -2462.871666296919, -296.60764892192475, 1.006, -0.008, 0.20400000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.67908713186317E9, 0.0, 2023-03-17 14:05:31.863
228.0, -3757.864684804045, -1007.2813638784128, 9572.492190896535, -14456.415409614494, -187500.02235174447, -8102.172088881981, -2536.721829977254, -362.6794055318124, 1.012, -0.006, 0.198, 192.0, 31.0, 160.0, 255.0, 208.0, 6.0, 48.0, 0.0, 0.0, 0.0, 1.679087131863207E9, 0.0, 2023-03-17 14:05:31.863
229.0, -3768.9064465649662, -1037.6797363376304, 9535.097722422806, -14462.517435850792, -187500.02235174447, -8139.812426544718, -2582.5429061106333, -390.03794074510824, 1.012, -0.006, 0.198, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087131871134E9, 0.0, 2023-03-17 14:05:31.871
230.0, -3719.4196843409163, -970.6915582050751, 9589.70303412712, -14375.569149919647, -187500.02235174447, -8083.195457839425, -2531.3127078190696, -341.467600043726, 1.012, -0.006, 0.198, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.67908713187116E9, 0.0, 2023-03-17 14:05:31.871
231.0, -3699.3925213089615, -922.0988657592376, 9645.515340032023, -14347.897690283979, -187500.02235174447, -8034.736875860319, -2487.816213109042, -279.7544336026232, 1.012, -0.006, 0.198, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087131878155E9, 0.0, 2023-03-17 14:05:31.878
232.0, -3760.166914482941, -1001.2910963643905, 9578.638920621745, -14453.375572368572, -187500.02235174447, -8111.716283764396, -2538.8005422115975, -354.0963356609745, 1.012, -0.006, 0.198, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087131886948E9, 0.0, 2023-03-17 14:05:31.886
233.0, -3772.46037393336, -1043.6476521071975, 9535.187129400627, -14481.806991315723, -187500.02235174447, -8159.414906432022, -2583.682845077854, -400.0291705166305, 1.012, -0.006, 0.198, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087131886961E9, 0.0, 2023-03-17 14:05:31.886
234.0, -3716.916288961922, -975.7654041964298, 9590.6641591387, -14387.907312858977, -187500.02235174447, -8089.36453930909, -2530.463341529768, -327.3189458035166, 1.012, -0.006, 0.198, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087131893511E9, 0.0, 2023-03-17 14:05:31.893
235.0, -3678.851268154534, -914.3651621777013, 9653.271395358015, -14341.907422769955, -187500.02235174447, -8016.542555873699, -2453.461581881235, -268.1985817192294, 1.012, -0.006, 0.198, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087131893566E9, 0.0, 2023-03-17 14:05:31.893
236.0, -3734.4177048704273, -969.5069157489438, 9617.37449376279, -14431.04617965772, -187500.02235174447, -8068.018623354272, -2503.7977103945864, -326.49193125867026, 1.012, -0.006, 0.198, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087131900702E9, 0.0, 2023-03-17 14:05:31.900
237.0, -3770.0910890210976, -1040.0937247388035, 9540.909175981185, -14496.000349044842, -187500.02235174447, -8151.792961572763, -2588.197897457826, -418.29054573661637, 1.012, -0.006, 0.198, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087131900718E9, 0.0, 2023-03-17 14:05:31.900
238.0, -3730.304983890651, -990.8975351926726, 9579.063603766395, -14415.8022899392, -187500.02235174447, -8092.292617832735, -2545.9307486928406, -371.10601319146315, 1.014, -0.004, 0.21, 192.0, 31.0, 176.0, 255.0, 224.0, 6.0, 144.0, 0.0, 0.0, 0.0, 1.679087131908118E9, 0.0, 2023-03-17 14:05:31.908
239.0, -3687.791965936657, -928.7373338624637, 9633.177177092693, -14351.853949052567, -187500.02235174447, -8026.578489134132, -2499.953210348274, -299.62513442339116, 1.014, -0.004, 0.21, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087131908159E9, 0.0, 2023-03-17 14:05:31.908
240.0, -3738.888053761489, -965.8412296582735, 9618.80500540793, -14424.452415043404, -187500.02235174447, -8059.010870338782, -2484.642265396388, -319.47348349970383, 1.014, -0.004, 0.21, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087131916212E9, 0.0, 2023-03-17 14:05:31.916
241.0, -3783.569190927648, -1046.7768963309404, 9537.958745713086, -14502.907038081532, -187500.02235174447, -8147.367316170611, -2577.2902461636363, -401.81731007305507, 1.014, -0.004, 0.21, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087131916268E9, 0.0, 2023-03-17 14:05:31.916
242.0, -3754.914254535944, -1008.6448202901865, 9563.238568692037, -14438.534014050249, -187500.02235174447, -8099.914562691994, -2544.164960880871, -367.4179753563375, 1.014, -0.004, 0.21, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087131924161E9, 0.0, 2023-03-17 14:05:31.924
243.0, -3693.044625883654, -930.9948600524498, 9623.185947321172, -14355.452579909872, -187500.02235174447, -8031.607631636576, -2473.980483291207, -303.08965481396376, 1.014, -0.004, 0.21, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087131924185E9, 0.0, 2023-03-17 14:05:31.924
244.0, -3735.110608948542, -955.6488341866535, 9612.94884836064, -14410.214353825373, -187500.02235174447, -8054.272300514258, -2491.794823622087, -323.29563180156134, 1.014, -0.004, 0.21, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087131930844E9, 0.0, 2023-03-17 14:05:31.930
245.0, -3775.9248943239327, -1036.629204348231, 9534.002486944495, -14497.319101967705, -187500.02235174447, -8145.556824869732, -2584.8004323006194, -394.44123440280373, 1.014, -0.004, 0.21, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087131930856E9, 0.0, 2023-03-17 14:05:31.930
246.0, -3756.0318417587096, -1018.5913465727981, 9544.105475438295, -14451.788598512245, -187500.02235174447, -8130.223528173391, -2571.165868182882, -365.7639462666448, 1.014, -0.004, 0.21, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087131937776E9, 0.0, 2023-03-17 14:05:31.937
247.0, -3681.466422255805, -925.4516274275336, 9622.291877542959, -14342.354457659061, -187500.02235174447, -8053.132361547037, -2487.6373991533997, -278.32392195748355, 1.014, -0.004, 0.21, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087131937794E9, 0.0, 2023-03-17 14:05:31.937
248.0, -3714.524652305204, -935.4205054546005, 9627.969220634606, -14383.816943623657, -187500.02235174447, -8041.844730597107, -2500.7578731486647, -287.26461973960636, 1.018, -0.004, 0.21, 192.0, 31.0, 208.0, 255.0, 224.0, 6.0, 144.0, 0.0, 0.0, 0.0, 1.679087131945828E9, 0.0, 2023-03-17 14:05:31.945
249.0, -3776.0366530462093, -1029.4542943780773, 9546.27359465046, -14491.731165853878, -187500.02235174447, -8132.570461341198, -2570.584722827044, -395.0223797586417, 1.018, -0.004, 0.21, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087131953832E9, 0.0, 2023-03-17 14:05:31.953
250.0, -3772.4827256778153, -1033.3882014022115, 9539.389257358225, -14479.415354659004, -187500.02235174447, -8142.673449834997, -2583.615789844488, -402.2419932177059, 1.018, -0.004, 0.21, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087131953872E9, 0.0, 2023-03-17 14:05:31.953
251.0, -3695.9056491739334, -935.1522845211368, 9620.436682753168, -14372.708126629368, -187500.02235174447, -8063.1682948074695, -2481.1553932613606, -306.24125078216207, 1.018, -0.004, 0.21, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.67908713196052E9, 0.0, 2023-03-17 14:05:31.960
252.0, -3712.40123658195, -925.1610547496147, 9637.245194583558, -14387.504981458782, -187500.02235174447, -8028.657201368475, -2477.690872870788, -292.2714104975951, 1.018, -0.004, 0.21, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087131960531E9, 0.0, 2023-03-17 14:05:31.960
253.0, -3773.8014786006784, -1009.918869724139, 9565.093763481827, -14496.91677056751, -187500.02235174447, -8107.804728484718, -2569.333025137547, -396.36348442596017, 1.018, -0.004, 0.21, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087131968449E9, 0.0, 2023-03-17 14:05:31.968
254.0, -3776.9754263133323, -1034.1928642026025, 9535.835329989832, -14504.96339857142, -187500.02235174447, -8137.957231754927, -2583.3699206554797, -418.1117317809739, 1.018, -0.004, 0.21, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087131968458E9, 0.0, 2023-03-17 14:05:31.968
255.0, -3709.786082480679, -952.3184242628128, 9603.5164122005, -14401.474821743348, -187500.02235174447, -8068.510361732288, -2504.043579583595, -331.7669429501227, 1.018, -0.004, 0.21, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087131976517E9, 0.0, 2023-03-17 14:05:31.976
0.0, -3695.9280009183885, -911.146510976137, 9650.946813934663, -14375.792667364201, -187500.02235174447, -8017.034294251716, -2457.596654605467, -279.93324755826563, 1.018, -0.004, 0.21, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087131976537E9, 0.0, 2023-03-17 14:05:31.976
1.0, -3754.7130888358465, -983.4544042890554, 9598.487269698056, -14469.759401054313, -187500.02235174447, -8081.78729793874, -2528.1834635953264, -354.5210188056253, 1.018, -0.004, 0.21, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087131983678E9, 0.0, 2023-03-17 14:05:31.983
2.0, -3771.789821599701, -1031.0636199788596, 9546.474760350557, -14502.661168892524, -187500.02235174447, -8144.70745858043, -2587.3038276796137, -414.49074917921416, 1.012, -0.002, 0.20600000000000002, 192.0, 31.0, 160.0, 255.0, 240.0, 6.0, 112.0, 0.0, 0.0, 0.0, 1.679087131983695E9, 0.0, 2023-03-17 14:05:31.983
3.0, -3727.30985013364, -967.9646453815277, 9592.60876090631, -14417.590429495625, -187500.02235174447, -8098.282885346757, -2530.172768851849, -342.56283552203604, 1.012, -0.002, 0.20600000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087131991054E9, 0.0, 2023-03-17 14:05:31.991
4.0, -3702.6111725105256, -919.8636913137069, 9637.871043428308, -14383.504019201282, -187500.02235174447, -8042.694096886408, -2507.776320907631, -280.7155586142014, 1.012, -0.002, 0.20600000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087131991074E9, 0.0, 2023-03-17 14:05:31.991
5.0, -3764.2349319738073, -984.1249566227146, 9596.587371419355, -14476.15199996853, -187500.02235174447, -8098.260533602302, -2526.0600478720726, -349.49187630318124, 1.012, -0.002, 0.20600000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087131999001E9, 0.0, 2023-03-17 14:05:31.999
6.0, -3796.689664922913, -1053.8623993232727, 9527.274611863448, -14535.808805919743, -187500.02235174447, -8170.836647848684, -2591.2824381926584, -433.3109180105827, 1.012, -0.002, 0.20600000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087131999023E9, 0.0, 2023-03-17 14:05:31.999
7.0, -3748.164027710441, -995.6137532727425, 9569.765278072988, -14448.704057777413, -187500.02235174447, -8120.388760613056, -2556.950158709307, -349.4248210698153, 1.012, -0.002, 0.20600000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132006253E9, 0.0, 2023-03-17 14:05:32.006
8.0, -3685.8026606801345, -914.2310517109695, 9636.328773060892, -14369.690641127901, -187500.02235174447, -8032.9934397928055, -2466.336186687492, -269.04794800853114, 1.012, -0.002, 0.20600000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132012666E9, 0.0, 2023-03-17 14:05:32.012
9.0, -3739.4244956284165, -956.8111248983295, 9611.607743693321, -14446.714752520891, -187500.02235174447, -8048.907881844984, -2496.980428335718, -315.6513351978463, 1.012, -0.002, 0.20600000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132012686E9, 0.0, 2023-03-17 14:05:32.012
10.0, -3787.4807462073263, -1042.4853613955213, 9532.661382277178, -14538.40160827656, -187500.02235174447, -8148.75312432684, -2597.7644440846975, -418.17878701433983, 1.012, -0.002, 0.20600000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132020681E9, 0.0, 2023-03-17 14:05:32.020
11.0, -3760.4798389053153, -1008.2648406344463, 9558.477647123056, -14475.548502868236, -187500.02235174447, -8128.569499083698, -2565.4661733467788, -374.7046440487676, 1.012, -0.002, 0.20600000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132020699E9, 0.0, 2023-03-17 14:05:32.020
12.0, -3691.0329688826764, -922.0318105258716, 9627.23161306758, -14377.022013309243, -187500.02235174447, -8049.444323711911, -2484.1505270183716, -303.469634469704, 1.006, -0.006, 0.20400000000000001, 192.0, 31.0, 112.0, 255.0, 208.0, 6.0, 96.0, 0.0, 0.0, 0.0, 1.679087132028748E9, 0.0, 2023-03-17 14:05:32.028
13.0, -3730.819074013123, -940.4272962125893, 9626.80692992293, -14428.252211600806, -187500.02235174447, -8051.12070454606, -2505.8987743733855, -310.4433787397598, 1.006, -0.006, 0.20400000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.67908713202877E9, 0.0, 2023-03-17 14:05:32.028
14.0, -3775.0084728012653, -1022.5923088302981, 9555.41545813268, -14519.044997578265, -187500.02235174447, -8136.750237554341, -2584.7780805561642, -401.8620135619657, 1.006, -0.006, 0.20400000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132035836E9, 0.0, 2023-03-17 14:05:32.035
15.0, -3756.300062692173, -1005.6943900220859, 9567.641862349732, -14481.136438982063, -187500.02235174447, -8126.624897316086, -2559.6994232773095, -398.7774728271333, 1.006, -0.006, 0.20400000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132035856E9, 0.0, 2023-03-17 14:05:32.035
16.0, -3683.4780792567826, -915.2815837003689, 9640.732066718587, -14376.172647019941, -187500.02235174447, -8041.732971874831, -2490.073739299028, -283.39776794883824, 1.006, -0.006, 0.20400000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132043386E9, 0.0, 2023-03-17 14:05:32.043
17.0, -3710.9036697034444, -915.0357145113605, 9654.38898258078, -14409.029711369243, -187500.02235174447, -8020.118834986549, -2466.045614009573, -264.2870264395507, 1.006, -0.006, 0.20400000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132043416E9, 0.0, 2023-03-17 14:05:32.043
18.0, -3778.1600687694636, -1016.0879511938037, 9563.283272180948, -14527.561012215736, -187500.02235174447, -8130.13412119557, -2564.4379931018348, -384.7405773092005, 1.006, -0.006, 0.20400000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132051334E9, 0.0, 2023-03-17 14:05:32.051
19.0, -3779.5682286701476, -1031.309489167868, 9542.965536471074, -14518.128576055597, -187500.02235174447, -8155.883330808084, -2610.4825866797673, -412.76966485615554, 1.006, -0.006, 0.20400000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132051353E9, 0.0, 2023-03-17 14:05:32.051
20.0, -3719.4196843409163, -954.2853777748797, 9601.460051710612, -14418.149223107008, -187500.02235174447, -8073.651262957009, -2530.686858974321, -339.3441843204718, 1.006, -0.006, 0.20400000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132059322E9, 0.0, 2023-03-17 14:05:32.059
21.0, -3707.729721990791, -912.3535051767237, 9654.076058158405, -14399.641978698013, -187500.02235174447, -8015.2685064397465, -2450.5782068465005, -275.3958434338383, 1.006, -0.006, 0.20400000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132059341E9, 0.0, 2023-03-17 14:05:32.059
22.0, -3760.5468941386816, -986.0919101347816, 9594.575714418377, -14496.559142656226, -187500.02235174447, -8096.047710901226, -2532.139722363916, -351.16825713732925, 1.012, -0.008, 0.20400000000000001, 192.0, 31.0, 160.0, 255.0, 192.0, 6.0, 96.0, 0.0, 0.0, 0.0, 1.679087132065459E9, 0.0, 2023-03-17 14:05:32.065
23.0, -3768.526466909226, -1018.2337186615132, 9553.26969066497, -14511.132480041086, -187500.02235174447, -8152.798790073251, -2580.0842142205497, -402.5325658956249, 1.012, -0.008, 0.20400000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132072936E9, 0.0, 2023-03-17 14:05:32.072
24.0, -3698.9678381643107, -935.4652089435112, 9618.268563541003, -14407.286275301729, -187500.02235174447, -8058.340318005124, -2507.463396485257, -311.8068351515335, 1.012, -0.008, 0.20400000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132072973E9, 0.0, 2023-03-17 14:05:32.072
25.0, -3685.7803089356794, -899.4118451371008, 9654.14311339177, -14392.42236523895, -187500.02235174447, -8021.392884420501, -2469.7783553336094, -260.2637124375954, 1.012, -0.008, 0.20400000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132080963E9, 0.0, 2023-03-17 14:05:32.080
26.0, -3755.0707167471314, -982.9626659110387, 9584.405670691212, -14498.43668919047, -187500.02235174447, -8100.3168940921905, -2544.2767196031477, -362.23237064270626, 1.012, -0.008, 0.20400000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132081003E9, 0.0, 2023-03-17 14:05:32.081
27.0, -3771.3204349661396, -1027.9790792440272, 9537.444655590612, -14531.807843662244, -187500.02235174447, -8148.529606882287, -2595.9539527838174, -413.3731619564488, 1.012, -0.008, 0.20400000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132089052E9, 0.0, 2023-03-17 14:05:32.089
28.0, -3725.856986744045, -968.4787355039997, 9583.80217359092, -14446.58064205416, -187500.02235174447, -8097.053539401715, -2542.98031842474, -353.60459728295774, 1.012, -0.008, 0.20400000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132089154E9, 0.0, 2023-03-17 14:05:32.089
29.0, -3694.1622131064196, -916.7791505788745, 9632.707790459132, -14399.239647297818, -187500.02235174447, -8049.846655112106, -2474.3604629469473, -291.31028548601694, 1.012, -0.008, 0.20400000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132095681E9, 0.0, 2023-03-17 14:05:32.095
30.0, -3740.497379362271, -960.1638865666255, 9617.799176907442, -14473.067459233698, -187500.02235174447, -8075.104126346604, -2520.3380012915136, -316.43364625378206, 1.012, -0.008, 0.20400000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132095739E9, 0.0, 2023-03-17 14:05:32.095
31.0, -3782.5186589382483, -1041.8595125507727, 9537.265841634971, -14547.319954314227, -187500.02235174447, -8154.788095329774, -2607.42039768939, -427.96885108576436, 1.012, -0.008, 0.20400000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.67908713210437E9, 0.0, 2023-03-17 14:05:32.104
32.0, -3734.4847601037936, -983.0967763777705, 9586.953769559119, -14457.823569515178, -187500.02235174447, -8089.565705009188, -2551.36222259548, -340.14884712086285, 1.012, -0.008, 0.20400000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132104401E9, 0.0, 2023-03-17 14:05:32.104
33.0, -3670.8493436395343, -897.7354643029529, 9658.4793518161, -14374.205693507874, -187500.02235174447, -8009.993494748294, -2482.8094223510534, -255.34632865742788, 1.008, -0.004, 0.2, 192.0, 31.0, 128.0, 255.0, 224.0, 6.0, 64.0, 0.0, 0.0, 0.0, 1.679087132111848E9, 0.0, 2023-03-17 14:05:32.111
34.0, -3723.4429983428718, -937.1639415221146, 9636.306421316436, -14450.089865933642, -187500.02235174447, -8051.903015601995, -2478.786108349098, -311.60566945143574, 1.008, -0.004, 0.2, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132111872E9, 0.0, 2023-03-17 14:05:32.111
35.0, -3766.313644208151, -1019.887747751206, 9554.499036610012, -14535.87586115311, -187500.02235174447, -8142.382877157078, -2565.9132082358847, -413.9990108011974, 1.008, -0.004, 0.2, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132118691E9, 0.0, 2023-03-17 14:05:32.118
36.0, -3742.21846368533, -990.1599276256476, 9571.821638562875, -14479.705927336923, -187500.02235174447, -8119.070007690193, -2547.852998715997, -384.62881858692396, 1.008, -0.004, 0.2, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132118709E9, 0.0, 2023-03-17 14:05:32.118
37.0, -3687.0543583696317, -919.1037320022264, 9630.584374735878, -14395.506905973782, -187500.02235174447, -8041.978841063838, -2464.816268064531, -298.90987860082134, 1.008, -0.004, 0.2, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132125252E9, 0.0, 2023-03-17 14:05:32.125
38.0, -3729.9697077238216, -939.8685026012067, 9629.891470657763, -14446.804159498712, -187500.02235174447, -8068.040975098726, -2490.878402099419, -269.38322417536074, 1.008, -0.004, 0.2, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132133282E9, 0.0, 2023-03-17 14:05:32.133
39.0, -3784.619722917047, -1028.2920036664013, 9551.526254597457, -14550.44919853797, -187500.02235174447, -8142.964022512916, -2601.0948540085383, -385.94757150978705, 1.008, -0.004, 0.2, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132133302E9, 0.0, 2023-03-17 14:05:32.133
40.0, -3771.141621010497, -1018.1666634281473, 9556.376583144258, -14517.368616744116, -187500.02235174447, -8128.122464194592, -2593.1152812379937, -384.7629290536558, 1.008, -0.004, 0.2, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132141347E9, 0.0, 2023-03-17 14:05:32.141
41.0, -3693.782233450679, -922.6800111150756, 9634.71944746011, -14408.672083457957, -187500.02235174447, -8039.386038707023, -2491.2807334996146, -286.52701217258124, 1.008, -0.004, 0.2, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132141446E9, 0.0, 2023-03-17 14:05:32.141
42.0, -3713.1835476378856, -916.8462058122404, 9652.600843024355, -14431.001476168809, -187500.02235174447, -8018.733026830319, -2472.460564668246, -277.116927756897, 1.008, -0.004, 0.2, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132148368E9, 0.0, 2023-03-17 14:05:32.148
43.0, -3770.046385532187, -1006.0073144444602, 9568.602987361312, -14534.691218696978, -187500.02235174447, -8130.938783995961, -2556.6372342869327, -379.01853072864185, 1.01, -0.008, 0.202, 192.0, 31.0, 144.0, 255.0, 192.0, 6.0, 80.0, 0.0, 0.0, 0.0, 1.679087132148426E9, 0.0, 2023-03-17 14:05:32.148
44.0, -3769.822868087634, -1020.8935762516948, 9541.423266103659, -14526.085797081685, -187500.02235174447, -8166.813333846729, -2588.823746302575, -399.62683911643495, 1.01, -0.008, 0.202, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132155819E9, 0.0, 2023-03-17 14:05:32.155
45.0, -3706.9027074459445, -941.924863091095, 9602.28706625546, -14426.464072044382, -187500.02235174447, -8066.498704731311, -2524.5624809935666, -314.39963750834914, 1.01, -0.008, 0.202, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132155838E9, 0.0, 2023-03-17 14:05:32.155
